Id,Year,SECTION_ID,Baujahr,GEOPOINT_ID,Haltungslaenge,Mittlere_Tiefe,Kanalart,Wasserschutzzone,Lage_im_Verkehrsraum,Grundwasserstand,Materialart,Materialgruppe,Cluster_Name,Profilart,Profilbreite,Profilhoehe,Erneuerung,SUBS_CLASS,PRIO_CLASS,SUBSTANZ,Prioritaet,ENTSCHEIDUNG_KUBUS_C,ENTSCHEIDUNG_STRATEGIE,Ausgabe,RAD,RBW_AHK,Lat1,Lat2,Long1,Long2
158476,2016,6290,1953,34093,10.731,1.58,K,KW,B5,1,B,Beton,Beton,DN,800,800,15894.76,4.94329970343,5.0,90.0,19.99,1,1,0.0,4,0.0,50.5517847732,50.5517159607,9.66794734439,9.66785408302
158501,2016,6291,1953,34095,23.166,2.16,K,KW,B5,1,B,Beton,Beton,DN,800,800,41160.19,4.94329970343,5.0,90.0,19.99,1,1,0.0,4,0.0,50.5517105136,50.5516963316,9.66784574832,9.66782371084
158526,2016,6292,1973,34103,52.962,4.43,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,1500,1500,144287.02,1.96469086442,4.15,70.71,82.8,1,1,0.0,24,0.0,50.5514290503,50.55184538,9.6710153347,9.67070270685
158551,2016,6293,1905,34105,40.402,1.91,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,300,300,28156.15,4.71037632697,4.97,90.0,20.0,1,1,0.0,0,1.0,50.5517895992,50.5514685047,9.67078308131,9.67101675582
158576,2016,6294,2008,34107,38.686,2.34,K,KW,B5,1,PP,Kunststoff,Kunststoff,DN,300,300,31231.21,0.987249826995,1.0,90.13,20.06,1,1,0.0,59,0.0,50.5521641063,50.5519370582,9.67111112813,9.67071044449
158601,2016,6295,2008,34109,15.26,2.33,K,KW,B5,1,PP,Kunststoff,Kunststoff,DN,300,300,12319.4,0.106000889631,0.01,99.88,0.24,0,1,0.0,59,0.0,50.5522863662,50.552169704,9.67120859837,9.6711166987
158626,2016,6296,1980,34111,23.603,3.23,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,19298.99,1.86595959361,1.19,72.68,23.88,2,2,0.0,31,0.0,50.5514475881,50.5513564718,9.67136441115,9.67108441704
158651,2016,6297,1993,34113,11.575,2.35,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,150,150,7693.9,2.1364495572,4.08,67.27,81.52,2,2,0.0,44,0.0,50.5531383145,50.5532261397,9.66934088218,9.66928358579
158676,2016,6298,1993,34115,42.594,2.6,K,KW,B5,1,B/L,Liner,Renovierung,EI,500,750,55987.68,0.670684334917,0.62,93.29,12.16,0,1,0.0,44,0.0,50.550546316,50.5508794082,9.67353361835,9.67326649897
158701,2016,6299,2007,34117,13.369,3.0,K,KW,F,1,STZ,Steinzeug,Steinzeug,DN,250,250,10931.16,1.89707782929,1.01,72.06,20.14,2,2,0.0,58,0.0,50.5517010383,50.5517776972,9.6774564744,9.6773281734
158726,2016,6300,2007,34119,16.732,4.92,K,KW,F,1,GFK,Kunststoff,Kunststoff,DN,900,900,38829.95,0.966353452582,1.01,90.34,20.11,1,1,0.0,58,0.0,50.5518732672,50.5517941247,9.67742746439,9.67724986838
158751,2016,6301,2007,34121,5.876,4.03,K,KW,F,1,STZ,Steinzeug,Steinzeug,DN,250,250,5520.8,1.89707782929,1.01,72.06,20.14,2,2,0.0,58,0.0,50.5517814961,50.5517883195,9.67731824795,9.67725219901
158776,2016,6302,2009,34123,94.153,4.25,K,KW,B5,1,GFK,Kunststoff,Kunststoff,DN,900,900,218500.87,0.983164306086,1.0,90.17,20.03,1,1,0.0,60,0.0,50.5517841523,50.5517750813,9.67723884221,9.67724911561
158801,2016,6302,2009,34133,94.153,4.25,K,KW,B5,1,GFK,Kunststoff,Kunststoff,DN,900,900,218500.87,0.983164306086,1.0,90.17,20.03,1,1,0.0,60,0.0,50.5515312075,50.5517750813,9.67666466019,9.67724911561
158826,2016,6302,2009,34123,94.153,4.25,K,KW,B5,1,GFK,Kunststoff,Kunststoff,DN,900,900,218500.87,0.983164306086,1.0,90.17,20.03,1,1,0.0,60,0.0,50.5517841523,50.5514903707,9.67723884221,9.67653896795
158851,2016,6302,2009,34133,94.153,4.25,K,KW,B5,1,GFK,Kunststoff,Kunststoff,DN,900,900,218500.87,0.983164306086,1.0,90.17,20.03,1,1,0.0,60,0.0,50.5515312075,50.5514903707,9.67666466019,9.67653896795
158876,2016,6303,2002,34137,18.511,4.28,K,KW,F,1,SB,Stahlbeton,Stahlbeton,DN,300,300,20904.47,2.05292350584,4.0,68.94,80.08,2,2,0.0,53,0.0,50.551006263,50.5509403845,9.67529431481,9.67506981147
158901,2016,6304,2012,34139,56.431,5.83,K,KW,B4,1,SB,Stahlbeton,Stahlbeton,DN,1200,1200,148611.04,0.0106634080866,0.01,99.89,0.2,0,1,0.0,63,0.0,50.5508753073,50.5513265678,9.67309067386,9.67609118933
158926,2016,6305,2012,34148,63.129,3.52,K,KW,B4,1,SB,Stahlbeton,Stahlbeton,DN,1200,1200,148681.42,0.0106634080866,0.01,99.89,0.2,0,1,0.0,63,0.0,50.5505278071,50.5502978431,9.67611774997,9.67533745221
158951,2016,6306,2012,34150,10.462,2.66,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,1300,1300,21367.59,1.18649058467,1.0,88.27,20.0,1,1,0.0,63,0.0,50.5503007336,50.5503398526,9.67531046257,9.67520687812
158976,2016,6307,2012,34152,24.751,2.84,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,1300,1300,50551.44,0.813842270624,1.0,91.86,20.0,1,1,0.0,63,0.0,50.5503524751,50.5505418388,9.67519051518,9.67506169218
159001,2016,6308,2012,34154,10.016,2.83,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,1300,1300,20456.68,0.00114823034851,0.0,99.99,0.02,0,1,0.0,63,0.0,50.5505557896,50.5506244721,9.67505201059,9.67500537992
159026,2016,6309,2007,34156,10.918,2.92,K,KW,B5,1,B,Beton,Gesamt lt 1945,EI,700,1050,17364.53,0.150006170254,0.0,100.0,0.0,0,1,0.0,58,0.0,50.5506381688,50.5507166531,9.67499607578,9.67494649361
159051,2016,6310,2009,34158,2.132,3.46,K,KW,B5,1,GFK,Kunststoff,Kunststoff,DN,800,800,4420.6,0.00929809813997,0.01,99.91,0.19,0,1,0.0,60,0.0,50.5513537758,50.5513430793,9.67613401021,9.67613460535
159076,2016,6311,2012,34160,33.197,4.98,K,KW,B4,1,SB,Stahlbeton,Stahlbeton,DN,1200,1200,87424.3,0.987258414991,1.0,90.13,20.09,1,1,0.0,63,0.0,50.5508041235,50.5508322435,9.67412956467,9.67617289192
159101,2016,6312,1946,34169,14.869,2.84,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,9883.42,3.01647710147,5.06,49.51,100.0,3,1,0.0,0,1.0,50.5508164664,50.5506953828,9.67621519632,9.6761683088
159126,2016,6313,1993,34171,84.822,2.25,K,KW,B4,1,PVC,Kunststoff,Kunststoff,DN,250,250,56381.18,0.562638928365,0.56,96.22,7.33,0,1,0.0,44,0.0,50.5529576437,50.5523787551,9.67233134502,9.67157352399
159151,2016,6314,1906,34173,17.558,2.08,K,KW,B5,1,B,Beton,Gesamt lt 1945,EI,350,525,14174.57,4.66684428466,5.06,7.89,100.0,5,1,0.0,0,1.0,50.5532505745,50.5533970801,9.66996395374,9.66992250977
159176,2016,6315,1905,34175,9.591,2.68,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,250,250,6375.14,4.46011641327,4.48,10.8,88.9,4,1,0.0,0,1.0,50.5501245061,50.550057144,9.67723447417,9.67729515064
159201,2016,6316,2009,34177,3.245,2.8,K,KW,B5,1,PP,Kunststoff,Kunststoff,DN,250,250,2156.95,0.102181589977,0.01,99.94,0.12,0,1,0.0,60,0.0,50.5523429392,50.5523607515,9.67136843228,9.67137059093
159226,2016,6317,2009,34179,30.946,2.62,K,KW,B5,1,PP,Kunststoff,Kunststoff,DN,250,250,20569.81,0.102181589977,0.01,99.94,0.12,0,1,0.0,60,0.0,50.5522281848,50.5523374579,9.67176138537,9.67137385966
159251,2016,6318,2009,34181,1.933,3.24,K,KW,B5,1,PP,Kunststoff,Kunststoff,DN,200,200,1580.52,0.102181589977,0.01,99.94,0.12,0,1,0.0,60,0.0,50.5525517549,50.5525593879,9.67069418115,9.67068207907
159276,2016,6319,2009,34183,28.507,2.89,K,KW,B5,1,PP,Kunststoff,Kunststoff,DN,200,200,18948.6,0.102181589977,0.01,99.94,0.12,0,1,0.0,60,0.0,50.5524287447,50.5525490048,9.6710438113,9.67070321874
159301,2016,6320,1979,34185,4.363,3.47,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,800,800,9046.46,2.23906495407,3.0,90.01,18.33,1,1,0.0,30,0.0,50.5525607941,50.5525514073,9.67067059445,9.67063584874
159326,2016,6321,2012,34187,5.154,4.92,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,800,800,11960.89,0.00129325240405,0.0,99.99,0.02,0,1,0.0,63,0.0,50.5514259226,50.551363994,9.6759988256,9.67612131109
159351,2016,6322,2004,34193,14.421,3.03,KE,KW,BG,1,GFK,Kunststoff,Kunststoff,DN,1200,1200,33964.34,0.102892739885,0.1,98.97,1.99,0,1,0.0,55,0.0,50.5508181476,50.550829755,9.66380561665,9.66386924303
159376,2016,6323,2004,34196,16.223,3.03,KE,KW,BG,1,GFK,Kunststoff,Kunststoff,DN,1200,1200,38208.41,0.149731215039,0.15,99.45,1.03,0,1,0.0,55,0.0,50.5508901968,50.5508978812,9.66379549123,9.66386891525
159401,2016,6324,2004,34198,37.841,1.62,KE,KW,BG,1,GFK,Kunststoff,Kunststoff,DN,1200,1200,64666.48,0.131019451881,0.05,99.5,0.93,0,1,0.0,55,0.0,50.5509085078,50.5511673121,9.66389949761,9.66420639238
159426,2016,6325,2002,34200,11.399,3.55,K,KW,F,1,SB,Stahlbeton,Stahlbeton,DN,300,300,11234.28,2.05292350584,2.29,68.94,45.77,2,2,0.0,53,0.0,50.5509365103,50.5508951577,9.67505706626,9.67492541287
159451,2016,6326,2002,34202,7.125,3.2,K,KW,F,1,SB,Stahlbeton,Stahlbeton,DN,300,300,7022.04,2.05281237521,2.15,68.94,42.95,2,2,0.0,53,0.0,50.550895508,50.5508937914,9.67490065921,9.67482597758
159476,2016,6327,1952,34204,10.622,2.03,K,KW,B5,1,B,Beton,Beton,DN,500,500,13962.09,3.21977708018,5.06,43.41,100.0,3,1,0.0,3,0.0,50.5508818095,50.5508158557,9.67133792678,9.67124999617
159501,2016,6328,2014,34206,53.312,3.06,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,250,250,43590.56,0.150006170254,0.0,100.0,0.0,0,1,0.0,65,0.0,50.5551345573,50.5552640068,9.66701040234,9.66772136076
159526,2016,6329,2014,34208,42.79,3.4,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,250,250,34987.24,0.150006170254,0.0,100.0,0.0,0,1,0.0,65,0.0,50.5552662905,50.5553718623,9.66773401349,9.66829854261
159551,2016,6330,2014,34210,8.509,3.19,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,250,250,6957.38,0.150006170254,0.0,100.0,0.0,0,1,0.0,65,0.0,50.5553945815,50.5553743794,9.66841412823,9.66830812121
159576,2016,6331,1960,34212,11.959,3.49,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,11786.19,1.2252115647,3.08,88.65,61.46,1,1,0.0,11,0.0,50.5553784752,50.5554770178,9.66830432522,9.66828187513
159601,2016,6332,2014,34214,52.263,1.89,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,600,600,66353.1,0.80942561637,1.0,91.91,20.0,1,1,0.0,65,0.0,50.5552694458,50.5551397699,9.66767620722,9.66697961656
159626,2016,6333,2014,34216,52.198,2.09,K,KW,B4,1,GFK,Kunststoff,Kunststoff,DN,500,500,68611.66,0.80942561637,1.0,91.91,20.0,1,1,0.0,65,0.0,50.5553987242,50.5552715761,9.66838335553,9.66768738962
159651,2016,6334,1950,34218,43.562,1.63,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,24547.19,3.33776664299,4.56,42.16,90.5,3,1,0.0,1,0.0,50.5590756677,50.5593964263,9.66978990855,9.66946083031
159676,2016,6335,1950,34220,50.606,3.44,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,41378.0,3.28722887633,5.06,41.38,100.0,3,1,0.0,1,0.0,50.5594040552,50.5597119936,9.66945255224,9.66894723426
159701,2016,6336,1908,34222,22.664,3.89,K,KW,B4,1,STZ,Steinzeug,Gesamt lt 1945,DN,300,300,22336.51,3.61658512917,3.46,31.5,68.69,3,1,0.0,0,1.0,50.5590612531,50.5589357562,9.66843562031,9.66866979845
159726,2016,6337,1971,34224,49.341,1.4,K,KW,B4,1,B,Beton,Beton,DN,300,300,34385.74,2.5458560196,4.24,59.08,84.41,2,2,0.0,22,0.0,50.5593006816,50.5595144591,9.6678807226,9.66728650519
159751,2016,6338,1971,34226,45.166,1.4,K,KW,B4,1,B,Beton,Beton,DN,300,300,31476.19,3.33506691582,5.06,39.95,100.0,3,1,0.0,22,0.0,50.5590851594,50.5592961239,9.66842114868,9.66789294089
159776,2016,6339,1969,34228,46.495,2.44,K,KW,B5,1,B,Beton,Beton,DN,300,300,37535.41,2.97904600173,3.59,50.42,71.15,2,2,0.0,20,0.0,50.5632683838,50.5635874731,9.67566351597,9.67526687783
159801,2016,6340,1979,34230,43.937,2.73,K,KW,B5,2,B,Beton,Beton,DN,300,300,35470.34,3.3978148164,4.24,38.07,84.37,3,1,0.0,30,0.0,50.5645157736,50.5648241479,9.67390146317,9.67353866441
159826,2016,6341,1950,34232,32.899,2.2,K,KW,B5,1,B,Beton,Beton,DN,350,350,26559.36,2.94833545592,3.0,51.03,60.0,3,3,20786.9,1,0.0,50.5647543416,50.5650334154,9.6743360246,9.67423144072
159851,2016,6342,1950,34234,7.811,1.97,K,KW,B5,1,PVCU,Kunststoff,Kunststoff,DN,200,200,4401.5,2.36246205091,2.33,62.75,46.23,2,2,0.0,1,0.0,50.5632384711,50.5632644233,9.67576132986,9.6756734134
159876,2016,6343,1960,34236,40.298,3.06,K,KW,B5,2,STZ,Steinzeug,Steinzeug,DN,200,200,32949.66,4.2566080322,5.06,14.87,100.0,4,1,0.0,11,0.0,50.5629679664,50.5631684776,9.67685700447,9.67731392243
159901,2016,6344,1960,34238,64.232,3.12,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,52519.29,3.59829393327,5.06,32.05,100.0,3,1,0.0,11,0.0,50.5631742514,50.5635795517,9.6773247358,9.67795083642
159926,2016,6345,1953,34240,52.009,2.05,K,KW,B5,1,B,Beton,Beton,DN,250,250,34570.38,4.28278561225,5.06,14.34,100.0,4,1,0.0,4,0.0,50.5636894852,50.5640303677,9.67635002059,9.67586813135
159951,2016,6346,1953,34242,21.859,2.5,K,KW,B5,1,B,Beton,Beton,DN,300,300,17646.77,3.21696543418,5.06,43.49,100.0,3,1,0.0,4,0.0,50.5640368899,50.5641711666,9.67585848221,9.67565271899
159976,2016,6347,1953,34244,70.454,2.09,K,KW,B5,1,B,Beton,Beton,DN,250,250,46830.77,4.36066426357,5.06,12.79,100.0,4,1,0.0,4,0.0,50.564036841,50.5644713539,9.67586844986,9.6765728938
160001,2016,6348,1953,34246,38.184,2.68,K,KW,B5,1,B,Beton,Beton,DN,300,300,30825.94,3.21696543418,5.06,43.49,100.0,3,1,0.0,4,0.0,50.5641784168,50.56447888,9.67564468983,9.67541413498
160026,2016,6349,1953,34248,69.53,2.86,K,KW,B5,1,B,Beton,Beton,DN,300,300,56131.57,4.28278561225,5.06,14.34,100.0,4,1,0.0,4,0.0,50.564486832,50.5650319776,9.67540761243,9.6749563433
160051,2016,6350,1953,34250,37.883,2.06,K,KW,B5,2,B,Beton,Beton,DN,250,250,25180.83,4.36066426357,5.06,12.79,100.0,4,1,0.0,4,0.0,50.5644775809,50.5647062472,9.67658310673,9.67696027011
160076,2016,6351,1953,34252,54.698,2.13,K,KW,B5,1,B,Beton,Beton,DN,250,250,36357.76,3.33610612224,4.34,39.92,86.3,3,1,0.0,4,0.0,50.5641306006,50.5644712951,9.6771202423,9.67658301672
160101,2016,6352,1969,34254,51.437,3.52,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,800,800,106652.05,3.45949134752,4.39,36.22,87.26,3,1,0.0,20,0.0,50.5655318593,50.5652804651,9.66411694596,9.66352608354
160126,2016,6353,1964,34256,21.547,3.34,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,1000,1000,44676.63,1.66053539182,2.6,76.79,51.5,1,1,0.0,15,0.0,50.5662937743,50.5661100124,9.66373611849,9.66373805533
160151,2016,6354,1952,34258,49.194,4.13,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,1000,1000,114164.52,3.39922258211,4.16,40.07,82.91,3,1,0.0,3,0.0,50.5666440385,50.5663018353,9.66415686636,9.66374032657
160176,2016,6355,1960,34260,8.466,4.49,K,KW,B5,1,STZ/L,Liner,Steinzeug,DN,300,300,9560.65,3.47462247127,5.06,35.76,100.0,3,1,0.0,11,0.0,50.5670993931,50.5670470302,9.66443324937,9.66449070298
160201,2016,6356,1952,34262,23.917,5.82,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,1000,1000,55504.18,2.62911281588,4.16,57.42,82.91,2,2,0.0,3,0.0,50.5670390211,50.5668495457,9.66449157876,9.664361591
160226,2016,6357,1952,34264,26.291,5.14,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,1000,1000,61013.52,3.31956835624,4.16,40.41,82.91,3,1,0.0,3,0.0,50.5668415793,50.5666513666,9.66435499776,9.66416501792
160251,2016,6358,1969,34266,48.934,3.27,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,800,800,101462.2,2.87749595386,3.65,52.45,72.65,2,2,0.0,20,0.0,50.5660890834,50.565841785,9.66536490286,9.66481386046
160276,2016,6359,1969,34268,58.989,2.83,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,800,800,104808.71,2.77904548798,2.81,54.42,55.79,2,2,0.0,20,0.0,50.5658356889,50.5655374791,9.66480102432,9.664129747
160301,2016,6360,1969,34270,18.672,3.47,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,800,800,38715.46,3.50739584675,5.06,34.78,100.0,3,1,0.0,20,0.0,50.5664102701,50.5663451466,9.66617349962,9.66594600932
160326,2016,6361,1969,34272,48.965,3.73,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,800,800,101526.48,3.51289665342,4.45,34.61,88.44,3,1,0.0,20,0.0,50.5663413633,50.5660944408,9.66593292309,9.66537795466
160351,2016,6362,1969,34274,2.679,3.17,K,KW,B5,1,B,Beton,Beton,DN,600,600,4596.63,1.02520343025,1.01,89.5,19.58,0,1,0.0,20,0.0,50.5664277193,50.5664159104,9.6661982583,9.66618423989
160376,2016,6363,1969,34276,41.199,2.74,K,KW,B5,1,B,Beton,Beton,DN,600,600,61166.1,1.90829800553,2.7,71.83,53.51,1,1,0.0,20,0.0,50.5667264956,50.5664336361,9.66654227565,9.66620941195
160401,2016,6364,1964,34278,8.893,1.48,KE,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,600,600,11290.55,3.52436622324,4.27,90.0,19.93,1,1,0.0,15,0.0,50.56684492,50.5668588013,9.66618061679,9.66607130951
160426,2016,6365,1977,34280,38.619,2.29,K,KW,B5,1,B,Beton,Beton,DN,300,300,31177.12,4.08233937867,5.06,18.35,100.0,4,1,0.0,28,0.0,50.5645873259,50.5649250637,9.66998397427,9.66995361941
160451,2016,6366,1977,34282,28.744,2.58,K,KW,B5,1,B,Beton,Beton,DN,300,300,23205.03,2.40121206638,2.69,61.98,53.28,2,2,0.0,28,0.0,50.5649340529,50.5651830409,9.66995277261,9.66992624208
160476,2016,6367,1977,34284,4.877,2.06,K,KW,B5,1,B,Beton,Beton,DN,300,300,3937.2,0.935153156888,1.14,90.65,22.26,0,1,0.0,28,0.0,50.5645436629,50.5645784143,9.66999031611,9.66998540107
160501,2016,6368,1969,34286,55.138,3.61,K,KW,B5,1,B,Beton,Beton,DN,300,300,54341.26,1.98528543688,3.95,70.29,78.62,1,1,0.0,20,0.0,50.5655895018,50.5660679325,9.66990434443,9.67004563594
160526,2016,6369,1969,34288,57.171,2.61,K,KW,B5,1,B,Beton,Beton,DN,400,400,55292.93,3.64260682888,4.07,90.01,19.17,1,1,0.0,20,0.0,50.5660710344,50.5659214854,9.67005358718,9.670811237
160551,2016,6370,1977,34290,44.248,3.68,K,KW,B5,1,B,Beton,Beton,DN,300,300,43608.62,1.61237780375,2.52,77.75,49.91,1,1,0.0,28,0.0,50.5651919484,50.565580613,9.66992552119,9.6699033712
160576,2016,6371,1979,34292,21.154,2.52,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,17077.62,2.36737880584,4.06,63.82,81.19,2,2,0.0,30,0.0,50.5652518402,50.5653791698,9.67096505356,9.67116751928
160601,2016,6372,1979,34294,44.085,2.04,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,35589.82,3.46545325143,3.81,38.46,75.81,3,1,0.0,30,0.0,50.565386528,50.5657493282,9.67117502262,9.67138847445
160626,2016,6373,1979,34296,29.13,3.02,K,KW,B5,1,B,Beton,Beton,DN,600,600,49981.25,3.40192588744,2.47,37.94,48.96,3,1,0.0,30,0.0,50.5663515516,50.5664903328,9.66722633212,9.66689559188
160651,2016,6374,1979,34298,24.727,3.24,K,KW,B5,1,B,Beton,Beton,DN,600,600,42426.59,1.56980514588,2.62,92.42,14.91,1,1,0.0,30,0.0,50.5664961334,50.5665210641,9.66688303618,9.66682154156
160676,2016,6375,1979,34300,26.626,3.32,K,KW,B5,2,B,Beton,Beton,DN,600,600,45684.89,3.42982188909,3.67,37.11,73.12,3,1,0.0,30,0.0,50.5662682259,50.5662417391,9.66831069724,9.66795196786
160701,2016,6376,1979,34302,51.838,3.29,K,KW,B5,1,B,Beton,Beton,DN,600,600,88943.64,3.40192588744,2.47,37.94,48.96,3,1,0.0,30,0.0,50.5662422491,50.5663483465,9.66793673945,9.66724107066
160726,2016,6377,1969,34304,16.071,3.11,K,KW,B5,1,B,Beton,Beton,DN,600,600,27574.62,3.35752711788,5.06,39.27,100.0,3,1,0.0,20,0.0,50.5669639775,50.5669197406,9.66697025306,9.66676900691
160751,2016,6378,1969,34306,25.918,2.84,K,KW,B5,1,B,Beton,Beton,DN,600,600,38479.16,3.49506791023,4.26,36.67,84.8,3,1,0.0,20,0.0,50.5669145864,50.5667337327,9.66675820272,9.66655056751
160776,2016,6379,1969,34308,46.014,2.42,K,KW,B5,1,B,Beton,Beton,DN,600,600,68314.69,2.58653420349,5.06,58.27,100.0,2,2,0.0,20,0.0,50.5669206047,50.5669648089,9.66761663428,9.66698524648
160801,2016,6380,1969,34310,22.285,2.42,K,KW,B5,1,B,Beton,Beton,DN,600,600,33085.43,3.64260682888,4.07,90.01,19.17,1,1,0.0,20,0.0,50.5669241558,50.5669230152,9.66833658132,9.66803690352
160826,2016,6381,1979,34312,22.043,2.5,K,KW,B5,1,B,Beton,Beton,DN,600,600,32726.14,2.35344878245,1.87,62.93,36.91,2,2,0.0,30,0.0,50.5659243993,50.5661003265,9.6708205976,9.67092980098
160851,2016,6382,1979,34314,29.939,2.37,K,KW,B5,1,B,Beton,Beton,DN,600,600,44448.94,3.24596144628,1.87,44.22,36.91,3,1,0.0,30,0.0,50.5661087429,50.5663524664,9.67093472133,9.67107116613
160876,2016,6383,1979,34316,54.335,2.64,K,KW,B5,1,B,Beton,Beton,DN,600,600,80668.46,3.67447693377,3.09,29.77,61.26,3,1,0.0,30,0.0,50.5663623131,50.5665052455,9.67106509312,9.67034792464
160901,2016,6384,1979,34318,51.781,2.74,K,KW,B5,1,B,Beton,Beton,DN,600,600,76876.66,3.56399091215,3.09,33.08,61.26,3,1,0.0,30,0.0,50.5665071103,50.5665194031,9.67033175522,9.66961746104
160926,2016,6385,1979,34320,56.692,3.12,K,KW,B5,2,B,Beton,Beton,DN,600,600,97272.13,3.14001974128,3.28,45.8,65.22,3,1,0.0,30,0.0,50.5664388745,50.5662708072,9.66906710089,9.66832633651
160951,2016,6386,1969,34322,51.063,2.55,K,KW,B5,1,B,Beton,Beton,DN,600,600,75810.68,2.03805600529,4.24,69.24,84.35,1,1,0.0,20,0.0,50.5669624664,50.5669249872,9.66905412607,9.66835156064
160976,2016,6387,1969,34324,51.066,3.1,K,KW,B5,1,B,Beton,Beton,DN,600,600,87619.04,1.79071095709,4.24,74.19,84.35,1,1,0.0,20,0.0,50.5669786113,50.5669639237,9.66977666703,9.66906815409
161001,2016,6388,1969,34326,47.093,3.96,K,KW,B5,1,B,Beton,Beton,DN,600,600,80802.17,2.61109985313,4.24,57.78,84.35,2,2,0.0,20,0.0,50.5667963656,50.5669184204,9.67112433656,9.67050483228
161026,2016,6389,1979,34328,39.078,2.72,K,KW,B5,1,B,Beton,Beton,DN,600,600,58017.15,3.84404532256,3.09,24.68,61.26,4,1,0.0,30,0.0,50.5665190729,50.5664415384,9.66960450813,9.66908243078
161051,2016,6390,1969,34330,51.079,3.64,K,KW,B5,1,B,Beton,Beton,DN,600,600,87641.35,3.35781156587,4.24,39.27,84.35,3,1,0.0,20,0.0,50.5669210237,50.5669782189,9.67049002876,9.66979017464
161076,2016,6391,1960,34332,26.816,2.56,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,21648.56,3.64514069677,4.09,32.3,81.3,3,1,0.0,11,0.0,50.5673284247,50.5671093746,9.66432770061,9.66443028326
161101,2016,6392,1960,34334,17.5,2.28,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,14127.75,2.75159303696,2.48,54.97,49.01,2,2,0.0,11,0.0,50.5674050347,50.567336398,9.66410917627,9.66431732123
161126,2016,6393,1960,34336,24.868,2.79,K,KW,B5,1,PVC,Kunststoff,Kunststoff,DN,300,300,20075.94,3.20566218533,2.98,90.0,19.99,1,1,0.0,11,0.0,50.5679960666,50.5678109288,9.66382957864,9.66365950696
161151,2016,6394,1952,34338,66.742,6.25,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,1000,1000,154888.16,3.38136227647,5.06,38.56,100.0,3,1,0.0,3,0.0,50.5675986854,50.5670473544,9.6648078147,9.66449692051
161176,2016,6395,1952,34340,39.165,5.96,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,1000,1000,90890.22,2.56075416017,4.16,58.78,82.91,2,2,0.0,3,0.0,50.5679370683,50.567607194,9.66497927051,9.66481236828
161201,2016,6396,1950,34342,27.813,3.07,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,300,300,27411.1,3.13190343019,4.04,46.04,80.76,3,1,0.0,1,0.0,50.5649362256,50.5651761198,9.67197654326,9.67201583358
161226,2016,6397,1950,34344,41.231,2.48,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,300,300,33285.79,3.27939192198,3.69,41.62,73.41,3,1,0.0,1,0.0,50.5651849715,50.565546212,9.67201700435,9.67204853257
161251,2016,6398,1979,34346,21.952,2.53,K,KW,B5,1,B,Beton,Beton,DN,400,400,21230.88,3.21525152978,2.08,43.54,41.02,3,1,0.0,30,0.0,50.5650566867,50.5651758273,9.67315614234,9.67292782805
161276,2016,6399,1979,34348,44.586,2.13,K,KW,B5,1,B,Beton,Beton,DN,500,500,58606.07,3.20745970698,1.87,43.78,36.91,3,1,0.0,30,0.0,50.5657554684,50.5659183515,9.6713841845,9.67082446534
